Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-03-12 04:43:30,"3 Chest",1h 15m,"Incline Bench Press (Barbell)",1,85.0,5,0,0,"","",
2024-03-12 04:43:30,"3 Chest",1h 15m,"Incline Bench Press (Barbell)",2,105.0,3,0,0,,,
2024-03-12 04:43:30,"3 Chest",1h 15m,"Incline Bench Press (Barbell)",3,115.0,6,0,0,,,
2024-03-12 04:43:30,"3 Chest",1h 15m,"Incline Bench Press (Barbell)",4,120.0,6,0,0,,,
2024-03-12 04:43:30,"3 Chest",1h 15m,"Incline Bench Press (Barbell)",5,115.0,6,0,0,,,
2024-03-12 04:43:30,"3 Chest",1h 15m,"Incline Bench Press (Barbell)",6,95.0,11,0,0,,,
2024-03-12 04:43:30,"3 Chest",1h 15m,"Overhead Press (Barbell)",1,70.0,6,0,0,"",,
2024-03-12 04:43:30,"3 Chest",1h 15m,"Overhead Press (Barbell)",2,74.99999999999999,6,0,0,,,
2024-03-12 04:43:30,"3 Chest",1h 15m,"Overhead Press (Barbell)",3,65.0,6,0,0,,,
2024-03-12 04:43:30,"3 Chest",1h 15m,"Chest Dip",1,10.0,8,0,0,"",,
2024-03-12 04:43:30,"3 Chest",1h 15m,"Chest Dip",2,10.0,8,0,0,,,
2024-03-12 04:43:30,"3 Chest",1h 15m,"Chest Dip",3,0.0,9,0,0,,,
2024-03-12 04:43:30,"3 Chest",1h 15m,"Triceps Pushdown (Cable - Straight Bar)",1,90.0,10,0,0,"",,
2024-03-12 04:43:30,"3 Chest",1h 15m,"Triceps Pushdown (Cable - Straight Bar)",2,90.0,11,0,0,,,
2024-03-12 04:43:30,"3 Chest",1h 15m,"Triceps Pushdown (Cable - Straight Bar)",3,90.0,12,0,0,,,
2024-03-12 04:43:30,"3 Chest",1h 15m,"Crunch Old #2",1,110.0,9,0,0,"",,
2024-03-12 04:43:30,"3 Chest",1h 15m,"Crunch Old #2",2,95.0,15,0,0,,,
2024-03-13 04:40:07,"4 Legs2",1h 18m,"Front Squat (Barbell)",1,65.0,3,0,0,"","",
2024-03-13 04:40:07,"4 Legs2",1h 18m,"Front Squat (Barbell)",2,95.0,3,0,0,,,
2024-03-13 04:40:07,"4 Legs2",1h 18m,"Front Squat (Barbell)",3,135.0,6,0,0,,,
2024-03-13 04:40:07,"4 Legs2",1h 18m,"Front Squat (Barbell)",4,135.0,6,0,0,,,
2024-03-13 04:40:07,"4 Legs2",1h 18m,"Front Squat (Barbell)",5,135.0,5,0,0,,,
2024-03-13 04:40:07,"4 Legs2",1h 18m,"Lying Leg Curl (Machine)",1,80.0,10,0,0,"",,
2024-03-13 04:40:07,"4 Legs2",1h 18m,"Lying Leg Curl (Machine)",2,80.0,10,0,0,,,
2024-03-13 04:40:07,"4 Legs2",1h 18m,"Lying Leg Curl (Machine)",3,80.0,10,0,0,,,
2024-03-13 04:40:07,"4 Legs2",1h 18m,"Hip Adductor (Machine)",1,95.0,12,0,0,"",,
2024-03-13 04:40:07,"4 Legs2",1h 18m,"Hip Adductor (Machine)",2,95.0,13,0,0,,,
2024-03-13 04:40:07,"4 Legs2",1h 18m,"Hip Adductor (Machine)",3,95.0,11,0,0,,,
2024-03-13 04:40:07,"4 Legs2",1h 18m,"Lunge (Dumbbell)",1,60.0,16,0,0,"",,
2024-03-13 04:40:07,"4 Legs2",1h 18m,"Lunge (Dumbbell)",2,60.0,16,0,0,,,
2024-03-13 04:40:07,"4 Legs2",1h 18m,"Standing Calf Raise (Smith Machine)",1,200.0,10,0,0,"",,
2024-03-13 04:40:07,"4 Legs2",1h 18m,"Standing Calf Raise (Smith Machine)",2,200.0,10,0,0,,,
2024-03-13 04:40:07,"4 Legs2",1h 18m,"Standing Calf Raise (Smith Machine)",3,180.0,12,0,0,,,
2024-03-13 04:40:07,"4 Legs2",1h 18m,"Crunch Old #2",1,105.0,13,0,0,"",,
2024-03-13 04:40:07,"4 Legs2",1h 18m,"Crunch Old #2",2,105.0,12,0,0,,,
2024-03-15 04:38:25,"5 Back/Bi",1h 6m,"Pull Up",1,0.0,7,0,0,"","",
2024-03-15 04:38:25,"5 Back/Bi",1h 6m,"Pull Up",2,0.0,8,0,0,,,
2024-03-15 04:38:25,"5 Back/Bi",1h 6m,"Pull Up",3,0.0,7,0,0,,,
2024-03-15 04:38:25,"5 Back/Bi",1h 6m,"T Bar Row",1,65.0,10,0,0,"",,
2024-03-15 04:38:25,"5 Back/Bi",1h 6m,"T Bar Row",2,65.0,10,0,0,,,
2024-03-15 04:38:25,"5 Back/Bi",1h 6m,"T Bar Row",3,65.0,9,0,0,,,
2024-03-15 04:38:25,"5 Back/Bi",1h 6m,"Bicep Curl (Barbell)",1,60.0,11,0,0,"",,
2024-03-15 04:38:25,"5 Back/Bi",1h 6m,"Bicep Curl (Barbell)",2,60.0,10,0,0,,,
2024-03-15 04:38:25,"5 Back/Bi",1h 6m,"Bicep Curl (Barbell)",3,60.0,9,0,0,,,
2024-03-15 04:38:25,"5 Back/Bi",1h 6m,"Lat Pulldown - Underhand (Cable)",1,100.0,10,0,0,"",,
2024-03-15 04:38:25,"5 Back/Bi",1h 6m,"Lat Pulldown - Underhand (Cable)",2,100.0,10,0,0,,,
2024-03-15 04:38:25,"5 Back/Bi",1h 6m,"Lat Pulldown - Underhand (Cable)",3,100.0,10,0,0,,,
2024-03-15 04:38:25,"5 Back/Bi",1h 6m,"Reverse Fly (Machine)",1,85.0,11,0,0,"",,
2024-03-15 04:38:25,"5 Back/Bi",1h 6m,"Reverse Fly (Machine)",2,85.0,11,0,0,,,
2024-03-15 04:38:25,"5 Back/Bi",1h 6m,"Reverse Fly (Machine)",3,80.0,11,0,0,,,
2024-03-15 04:38:25,"5 Back/Bi",1h 6m,"Hammer Curl (Dumbbell)",1,40.0,12,0,0,"",,
2024-03-15 04:38:25,"5 Back/Bi",1h 6m,"Hammer Curl (Dumbbell)",2,40.0,12,0,0,,,
2024-03-15 04:38:25,"5 Back/Bi",1h 6m,"Hammer Curl (Dumbbell)",3,40.0,12,0,0,,,
2024-03-17 06:23:04,"1 ARMS GUNS",1h 25m,"Deadlift Old Data ",1,135.0,4,0,0,"","Day",
2024-03-17 06:23:04,"1 ARMS GUNS",1h 25m,"Deadlift Old Data ",2,155.0,3,0,0,,,
2024-03-17 06:23:04,"1 ARMS GUNS",1h 25m,"Deadlift Old Data ",3,195.0,5,0,0,,,
2024-03-17 06:23:04,"1 ARMS GUNS",1h 25m,"Deadlift Old Data ",4,195.0,6,0,0,,,
2024-03-17 06:23:04,"1 ARMS GUNS",1h 25m,"Deadlift Old Data ",5,195.0,7,0,0,,,
2024-03-17 06:23:04,"1 ARMS GUNS",1h 25m,"Chin Up",1,0.0,8,0,0,"",,
2024-03-17 06:23:04,"1 ARMS GUNS",1h 25m,"Chin Up",2,0.0,7,0,0,,,
2024-03-17 06:23:04,"1 ARMS GUNS",1h 25m,"Chin Up",3,0.0,5,0,0,,,
2024-03-17 06:23:04,"1 ARMS GUNS",1h 25m,"Triceps Extension (Cable)",1,30.0,11,0,0,"",,
2024-03-17 06:23:04,"1 ARMS GUNS",1h 25m,"Triceps Extension (Cable)",2,30.0,11,0,0,,,
2024-03-17 06:23:04,"1 ARMS GUNS",1h 25m,"Triceps Extension (Cable)",3,30.0,11,0,0,,,
2024-03-17 06:23:04,"1 ARMS GUNS",1h 25m,"Lateral Raise (Dumbbell)",1,30.0,12,0,0,"",,
2024-03-17 06:23:04,"1 ARMS GUNS",1h 25m,"Lateral Raise (Dumbbell)",2,30.0,12,0,0,,,
2024-03-17 06:23:04,"1 ARMS GUNS",1h 25m,"Lateral Raise (Dumbbell)",3,30.0,12,0,0,,,
2024-03-17 06:23:04,"1 ARMS GUNS",1h 25m,"Reverse Fly (Machine)",1,80.0,13,0,0,"",,
2024-03-17 06:23:04,"1 ARMS GUNS",1h 25m,"Reverse Fly (Machine)",2,80.0,12,0,0,,,
2024-03-17 06:23:04,"1 ARMS GUNS",1h 25m,"Reverse Fly (Machine)",3,80.0,12,0,0,,,
2024-03-17 06:23:04,"1 ARMS GUNS",1h 25m,"Bicep Curl (Machine)",1,50.0,13,0,0,"",,
2024-03-17 06:23:04,"1 ARMS GUNS",1h 25m,"Bicep Curl (Machine)",2,50.0,12,0,0,,,
2024-03-17 06:23:04,"1 ARMS GUNS",1h 25m,"Bicep Curl (Machine)",3,50.0,10,0,0,,,
2024-03-18 04:39:06,"2 Legs",8m,"Squat (Barbell)",1,95.0,4,0,0,"","",
2024-03-18 04:39:06,"2 Legs",8m,"Squat (Barbell)",2,135.0,3,0,0,,,
2024-03-18 09:51:53,"2 Legs",2h 5m,"Squat (Barbell)",1,95.0,4,0,0,"","",
2024-03-18 09:51:53,"2 Legs",2h 5m,"Squat (Barbell)",2,135.0,3,0,0,,,
2024-03-18 09:51:53,"2 Legs",2h 5m,"Squat (Barbell)",3,170.0,5,0,0,,,
2024-03-18 09:51:53,"2 Legs",2h 5m,"Squat (Barbell)",4,170.0,5,0,0,,,
2024-03-18 09:51:53,"2 Legs",2h 5m,"Squat (Barbell)",5,170.0,5,0,0,,,
2024-03-18 09:51:53,"2 Legs",2h 5m,"Romanian Deadlift (Barbell)",1,130.0,8,0,0,"",,
2024-03-18 09:51:53,"2 Legs",2h 5m,"Romanian Deadlift (Barbell)",2,130.0,9,0,0,,,
2024-03-18 09:51:53,"2 Legs",2h 5m,"Romanian Deadlift (Barbell)",3,130.0,8,0,0,,,
2024-03-18 09:51:53,"2 Legs",2h 5m,"Seated Calf Raise (Machine)",1,230.0,13,0,0,"",,
2024-03-18 09:51:53,"2 Legs",2h 5m,"Seated Calf Raise (Machine)",2,230.0,12,0,0,,,
2024-03-18 09:51:53,"2 Legs",2h 5m,"Seated Calf Raise (Machine)",3,230.0,13,0,0,,,
2024-03-19 04:43:35,"3 Chest",1h 6m,"Incline Bench Press (Barbell)",1,85.0,5,0,0,"","",
2024-03-19 04:43:35,"3 Chest",1h 6m,"Incline Bench Press (Barbell)",2,105.0,3,0,0,,,
2024-03-19 04:43:35,"3 Chest",1h 6m,"Incline Bench Press (Barbell)",3,115.0,6,0,0,,,
2024-03-19 04:43:35,"3 Chest",1h 6m,"Incline Bench Press (Barbell)",4,120.0,5,0,0,,,
2024-03-19 04:43:35,"3 Chest",1h 6m,"Incline Bench Press (Barbell)",5,120.0,5,0,0,,,
2024-03-19 04:43:35,"3 Chest",1h 6m,"Overhead Press (Barbell)",1,70.0,6,0,0,"",,
2024-03-19 04:43:35,"3 Chest",1h 6m,"Overhead Press (Barbell)",2,70.0,6,0,0,,,
2024-03-19 04:43:35,"3 Chest",1h 6m,"Overhead Press (Barbell)",3,74.99999999999999,5,0,0,,,
2024-03-19 04:43:35,"3 Chest",1h 6m,"Chest Dip",1,10.0,6,0,0,"",,
2024-03-19 04:43:35,"3 Chest",1h 6m,"Chest Dip",2,0.0,8,0,0,,,
2024-03-19 04:43:35,"3 Chest",1h 6m,"Chest Dip",3,0.0,8,0,0,,,
2024-03-19 04:43:35,"3 Chest",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",1,90.0,11,0,0,"",,
2024-03-19 04:43:35,"3 Chest",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",2,90.0,12,0,0,,,
2024-03-19 04:43:35,"3 Chest",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",3,90.0,12,0,0,,,
2024-03-19 04:43:35,"3 Chest",1h 6m,"Knee Raise (Captain's Chair)",1,0.0,14,0,0,"",,
2024-03-19 04:43:35,"3 Chest",1h 6m,"Knee Raise (Captain's Chair)",2,0.0,14,0,0,,,
2024-03-21 07:05:17,"5 Back/Bi",1h 7m,"Pull Up",1,0.0,7,0,0,"","",
2024-03-21 07:05:17,"5 Back/Bi",1h 7m,"Pull Up",2,0.0,8,0,0,,,
2024-03-21 07:05:17,"5 Back/Bi",1h 7m,"Pull Up",3,0.0,8,0,0,,,
2024-03-21 07:05:17,"5 Back/Bi",1h 7m,"T Bar Row",1,65.0,10,0,0,"",,
2024-03-21 07:05:17,"5 Back/Bi",1h 7m,"T Bar Row",2,65.0,10,0,0,,,
2024-03-21 07:05:17,"5 Back/Bi",1h 7m,"T Bar Row",3,65.0,10,0,0,,,
2024-03-21 07:05:17,"5 Back/Bi",1h 7m,"Bicep Curl (Barbell)",1,60.0,10,0,0,"",,
2024-03-21 07:05:17,"5 Back/Bi",1h 7m,"Bicep Curl (Barbell)",2,60.0,11,0,0,,,
2024-03-21 07:05:17,"5 Back/Bi",1h 7m,"Bicep Curl (Barbell)",3,60.0,10,0,0,,,
2024-03-21 07:05:17,"5 Back/Bi",1h 7m,"Lat Pulldown - Underhand (Cable)",1,100.0,10,0,0,"",,
2024-03-21 07:05:17,"5 Back/Bi",1h 7m,"Lat Pulldown - Underhand (Cable)",2,90.0,12,0,0,,,
2024-03-21 07:05:17,"5 Back/Bi",1h 7m,"Lat Pulldown - Underhand (Cable)",3,90.0,12,0,0,,,
2024-03-21 07:05:17,"5 Back/Bi",1h 7m,"Reverse Fly (Machine)",1,80.0,12,0,0,"",,
2024-03-21 07:05:17,"5 Back/Bi",1h 7m,"Reverse Fly (Machine)",2,80.0,12,0,0,,,
2024-03-21 07:05:17,"5 Back/Bi",1h 7m,"Reverse Fly (Machine)",3,80.0,10,0,0,,,
2024-03-21 07:05:17,"5 Back/Bi",1h 7m,"Hammer Curl (Dumbbell)",1,40.0,12,0,0,"",,
2024-03-21 07:05:17,"5 Back/Bi",1h 7m,"Hammer Curl (Dumbbell)",2,40.0,12,0,0,,,
2024-03-21 07:05:17,"5 Back/Bi",1h 7m,"Hammer Curl (Dumbbell)",3,40.0,10,0,0,,,
2024-03-21 07:05:17,"5 Back/Bi",1h 7m,"Lateral Raise (Dumbbell)",1,30.0,12,0,0,"",,
2024-03-21 07:05:17,"5 Back/Bi",1h 7m,"Lateral Raise (Dumbbell)",2,30.0,14,0,0,,,
2024-03-22 07:09:37,"4 Legs2",1h 30m,"Front Squat (Barbell)",1,65.0,3,0,0,"","",
2024-03-22 07:09:37,"4 Legs2",1h 30m,"Front Squat (Barbell)",2,95.0,3,0,0,,,
2024-03-22 07:09:37,"4 Legs2",1h 30m,"Front Squat (Barbell)",3,135.0,6,0,0,,,
2024-03-22 07:09:37,"4 Legs2",1h 30m,"Front Squat (Barbell)",4,135.0,6,0,0,,,
2024-03-22 07:09:37,"4 Legs2",1h 30m,"Front Squat (Barbell)",5,135.0,6,0,0,,,
2024-03-22 07:09:37,"4 Legs2",1h 30m,"Lying Leg Curl (Machine)",1,80.0,10,0,0,"",,
2024-03-22 07:09:37,"4 Legs2",1h 30m,"Lying Leg Curl (Machine)",2,80.0,10,0,0,,,
2024-03-22 07:09:37,"4 Legs2",1h 30m,"Lying Leg Curl (Machine)",3,80.0,10,0,0,,,
2024-03-22 07:09:37,"4 Legs2",1h 30m,"Hip Adductor (Machine)",1,95.0,12,0,0,"",,
2024-03-22 07:09:37,"4 Legs2",1h 30m,"Hip Adductor (Machine)",2,95.0,13,0,0,,,
2024-03-22 07:09:37,"4 Legs2",1h 30m,"Hip Adductor (Machine)",3,95.0,12,0,0,,,
2024-03-22 07:09:37,"4 Legs2",1h 30m,"Lunge (Dumbbell)",1,60.0,16,0,0,"",,
2024-03-22 07:09:37,"4 Legs2",1h 30m,"Lunge (Dumbbell)",2,60.0,8,0,0,,,
2024-03-22 07:09:37,"4 Legs2",1h 30m,"Standing Calf Raise (Smith Machine)",1,200.0,11,0,0,"",,
2024-03-22 07:09:37,"4 Legs2",1h 30m,"Standing Calf Raise (Smith Machine)",2,200.0,10,0,0,,,
2024-03-22 07:09:37,"4 Legs2",1h 30m,"Standing Calf Raise (Smith Machine)",3,180.0,3,0,0,,,
2024-03-22 07:09:37,"4 Legs2",1h 30m,"Crunch Old #2",1,105.0,13,0,0,"",,
2024-03-22 07:09:37,"4 Legs2",1h 30m,"Crunch Old #2",2,105.0,12,0,0,,,
2024-03-24 08:27:20,"1 ARMS GUNS",1h 13m,"Deadlift Old Data ",1,135.0,4,0,0,"","Day",
2024-03-24 08:27:20,"1 ARMS GUNS",1h 13m,"Deadlift Old Data ",2,155.0,4,0,0,,,
2024-03-24 08:27:20,"1 ARMS GUNS",1h 13m,"Deadlift Old Data ",3,195.0,5,0,0,,,
2024-03-24 08:27:20,"1 ARMS GUNS",1h 13m,"Deadlift Old Data ",4,200.0,5,0,0,,,
2024-03-24 08:27:20,"1 ARMS GUNS",1h 13m,"Deadlift Old Data ",5,200.0,5,0,0,,,
2024-03-24 08:27:20,"1 ARMS GUNS",1h 13m,"Chin Up",1,0.0,7,0,0,"",,
2024-03-24 08:27:20,"1 ARMS GUNS",1h 13m,"Chin Up",2,0.0,7,0,0,,,
2024-03-24 08:27:20,"1 ARMS GUNS",1h 13m,"Chin Up",3,0.0,7,0,0,,,
2024-03-24 08:27:20,"1 ARMS GUNS",1h 13m,"Triceps Extension (Cable)",1,30.0,11,0,0,"",,
2024-03-24 08:27:20,"1 ARMS GUNS",1h 13m,"Triceps Extension (Cable)",2,30.0,11,0,0,,,
2024-03-24 08:27:20,"1 ARMS GUNS",1h 13m,"Triceps Extension (Cable)",3,30.0,11,0,0,,,
2024-03-24 08:27:20,"1 ARMS GUNS",1h 13m,"Lateral Raise (Dumbbell)",1,30.0,14,0,0,"",,
2024-03-24 08:27:20,"1 ARMS GUNS",1h 13m,"Lateral Raise (Dumbbell)",2,30.0,13,0,0,,,
2024-03-24 08:27:20,"1 ARMS GUNS",1h 13m,"Lateral Raise (Dumbbell)",3,30.0,13,0,0,,,
2024-03-24 08:27:20,"1 ARMS GUNS",1h 13m,"Reverse Fly (Machine)",1,80.0,10,0,0,"",,
2024-03-24 08:27:20,"1 ARMS GUNS",1h 13m,"Reverse Fly (Machine)",2,80.0,11,0,0,,,
2024-03-24 08:27:20,"1 ARMS GUNS",1h 13m,"Reverse Fly (Machine)",3,80.0,10,0,0,,,
2024-03-24 08:27:20,"1 ARMS GUNS",1h 13m,"Bicep Curl (Machine)",1,50.0,12,0,0,"",,
2024-03-24 08:27:20,"1 ARMS GUNS",1h 13m,"Bicep Curl (Machine)",2,50.0,12,0,0,,,
2024-03-24 08:27:20,"1 ARMS GUNS",1h 13m,"Bicep Curl (Machine)",3,50.0,12,0,0,,,
2024-03-25 07:07:08,"2 Legs",53m,"Squat (Barbell)",1,95.0,4,0,0,"","",
2024-03-25 07:07:08,"2 Legs",53m,"Squat (Barbell)",2,135.0,3,0,0,,,
2024-03-25 07:07:08,"2 Legs",53m,"Squat (Barbell)",3,170.0,5,0,0,,,
2024-03-25 07:07:08,"2 Legs",53m,"Squat (Barbell)",4,170.0,5,0,0,,,
2024-03-25 07:07:08,"2 Legs",53m,"Squat (Barbell)",5,170.0,5,0,0,,,
2024-03-25 07:07:08,"2 Legs",53m,"Romanian Deadlift (Barbell)",1,135.0,7,0,0,"",,
2024-03-25 07:07:08,"2 Legs",53m,"Romanian Deadlift (Barbell)",2,135.0,10,0,0,,,
2024-03-25 07:07:08,"2 Legs",53m,"Romanian Deadlift (Barbell)",3,135.0,8,0,0,,,
2024-03-25 07:07:08,"2 Legs",53m,"Hip Thrust (Barbell)",1,190.0,8,0,0,"",,
2024-03-25 07:07:08,"2 Legs",53m,"Hip Thrust (Barbell)",2,190.0,8,0,0,,,
2024-03-25 07:07:08,"2 Legs",53m,"Hip Thrust (Barbell)",3,190.0,8,0,0,,,
2024-03-26 04:38:49,"3 Chest",1h 5m,"Incline Bench Press (Barbell)",1,85.0,5,0,0,"","",
2024-03-26 04:38:49,"3 Chest",1h 5m,"Incline Bench Press (Barbell)",2,105.0,3,0,0,,,
2024-03-26 04:38:49,"3 Chest",1h 5m,"Incline Bench Press (Barbell)",3,115.0,5,0,0,,,
2024-03-26 04:38:49,"3 Chest",1h 5m,"Incline Bench Press (Barbell)",4,120.0,5,0,0,,,
2024-03-26 04:38:49,"3 Chest",1h 5m,"Incline Bench Press (Barbell)",5,105.0,7,0,0,,,
2024-03-26 04:38:49,"3 Chest",1h 5m,"Overhead Press (Barbell)",1,70.0,6,0,0,"",,
2024-03-26 04:38:49,"3 Chest",1h 5m,"Overhead Press (Barbell)",2,70.0,6,0,0,,,
2024-03-26 04:38:49,"3 Chest",1h 5m,"Overhead Press (Barbell)",3,70.0,6,0,0,,,
2024-03-26 04:38:49,"3 Chest",1h 5m,"Triceps Pushdown (Cable - Straight Bar)",1,90.0,12,0,0,"",,
2024-03-26 04:38:49,"3 Chest",1h 5m,"Triceps Pushdown (Cable - Straight Bar)",2,90.0,12,0,0,,,
2024-03-26 04:38:49,"3 Chest",1h 5m,"Triceps Pushdown (Cable - Straight Bar)",3,90.0,12,0,0,,,
2024-03-26 04:38:49,"3 Chest",1h 5m,"Chest Press (Machine)",1,70.0,12,0,0,"",,
2024-03-26 04:38:49,"3 Chest",1h 5m,"Chest Press (Machine)",2,90.0,15,0,0,,,
2024-03-26 04:38:49,"3 Chest",1h 5m,"Chest Press (Machine)",3,135.0,7,0,0,,,
2024-03-26 04:38:49,"3 Chest",1h 5m,"Chest Press (Machine)",4,135.0,7,0,0,,,
2024-03-28 04:36:19,"5 Back/Bi",1h 17m,"Pull Up",1,0.0,8,0,0,"","",
2024-03-28 04:36:19,"5 Back/Bi",1h 17m,"Pull Up",2,0.0,8,0,0,,,
2024-03-28 04:36:19,"5 Back/Bi",1h 17m,"Pull Up",3,0.0,8,0,0,,,
2024-03-28 04:36:19,"5 Back/Bi",1h 17m,"T Bar Row",1,65.0,10,0,0,"",,
2024-03-28 04:36:19,"5 Back/Bi",1h 17m,"T Bar Row",2,70.0,10,0,0,,,
2024-03-28 04:36:19,"5 Back/Bi",1h 17m,"T Bar Row",3,65.0,9,0,0,,,
2024-03-28 04:36:19,"5 Back/Bi",1h 17m,"T Bar Row",4,60.0,8,0,0,,,
2024-03-28 04:36:19,"5 Back/Bi",1h 17m,"Bicep Curl (Barbell)",1,70.0,8,0,0,"",,
2024-03-28 04:36:19,"5 Back/Bi",1h 17m,"Bicep Curl (Barbell)",2,60.0,12,0,0,,,
2024-03-28 04:36:19,"5 Back/Bi",1h 17m,"Bicep Curl (Barbell)",3,60.0,10,0,0,,,
2024-03-28 04:36:19,"5 Back/Bi",1h 17m,"Lat Pulldown - Underhand (Cable)",1,90.0,13,0,0,"",,
2024-03-28 04:36:19,"5 Back/Bi",1h 17m,"Lat Pulldown - Underhand (Cable)",2,90.0,13,0,0,,,
2024-03-28 04:36:19,"5 Back/Bi",1h 17m,"Lat Pulldown - Underhand (Cable)",3,100.0,10,0,0,,,
2024-03-28 04:36:19,"5 Back/Bi",1h 17m,"Reverse Fly (Machine)",1,80.0,12,0,0,"",,
2024-03-28 04:36:19,"5 Back/Bi",1h 17m,"Reverse Fly (Machine)",2,80.0,11,0,0,,,
2024-03-28 04:36:19,"5 Back/Bi",1h 17m,"Reverse Fly (Machine)",3,80.0,10,0,0,,,
2024-03-28 04:36:19,"5 Back/Bi",1h 17m,"Hammer Curl (Dumbbell)",1,40.0,12,0,0,"",,
2024-03-28 04:36:19,"5 Back/Bi",1h 17m,"Hammer Curl (Dumbbell)",2,40.0,12,0,0,,,
2024-03-28 04:36:19,"5 Back/Bi",1h 17m,"Hammer Curl (Dumbbell)",3,40.0,10,0,0,,,
2024-03-28 04:36:19,"5 Back/Bi",1h 17m,"Lateral Raise (Dumbbell)",1,30.0,12,0,0,"",,
2024-03-29 07:05:07,"4 Legs2",1h 11m,"Front Squat (Barbell)",1,65.0,3,0,0,"","",
2024-03-29 07:05:07,"4 Legs2",1h 11m,"Front Squat (Barbell)",2,95.0,3,0,0,,,
2024-03-29 07:05:07,"4 Legs2",1h 11m,"Front Squat (Barbell)",3,135.0,6,0,0,,,
2024-03-29 07:05:07,"4 Legs2",1h 11m,"Front Squat (Barbell)",4,135.0,6,0,0,,,
2024-03-29 07:05:07,"4 Legs2",1h 11m,"Front Squat (Barbell)",5,135.0,6,0,0,,,
2024-03-29 07:05:07,"4 Legs2",1h 11m,"Lying Leg Curl (Machine)",1,80.0,10,0,0,"",,
2024-03-29 07:05:07,"4 Legs2",1h 11m,"Lying Leg Curl (Machine)",2,80.0,10,0,0,,,
2024-03-29 07:05:07,"4 Legs2",1h 11m,"Lying Leg Curl (Machine)",3,80.0,10,0,0,,,
2024-03-29 07:05:07,"4 Legs2",1h 11m,"Hip Adductor (Machine)",1,95.0,12,0,0,"",,
2024-03-29 07:05:07,"4 Legs2",1h 11m,"Hip Adductor (Machine)",2,95.0,13,0,0,,,
2024-03-29 07:05:07,"4 Legs2",1h 11m,"Hip Adductor (Machine)",3,95.0,12,0,0,,,
2024-03-29 07:05:07,"4 Legs2",1h 11m,"Standing Calf Raise (Smith Machine)",1,180.0,12,0,0,"",,
2024-03-29 07:05:07,"4 Legs2",1h 11m,"Standing Calf Raise (Smith Machine)",2,180.0,12,0,0,,,
2024-03-29 07:05:07,"4 Legs2",1h 11m,"Standing Calf Raise (Smith Machine)",3,180.0,10,0,0,,,
2024-03-29 07:05:07,"4 Legs2",1h 11m,"Leg Extension (Machine)",1,160.0,12,0,0,"",,
2024-03-29 07:05:07,"4 Legs2",1h 11m,"Leg Extension (Machine)",2,160.0,13,0,0,,,
2024-03-29 07:05:07,"4 Legs2",1h 11m,"Leg Extension (Machine)",3,160.0,12,0,0,,,
2024-03-29 07:05:07,"4 Legs2",1h 11m,"Crunch Old #2",1,105.0,13,0,0,"",,
2024-03-29 07:05:07,"4 Legs2",1h 11m,"Crunch Old #2",2,105.0,13,0,0,,,
2024-03-31 08:06:19,"1 ARMS GUNS",1h 28m,"Deadlift Old Data ",1,135.0,4,0,0,"","Day",
2024-03-31 08:06:19,"1 ARMS GUNS",1h 28m,"Deadlift Old Data ",2,155.0,4,0,0,,,
2024-03-31 08:06:19,"1 ARMS GUNS",1h 28m,"Deadlift Old Data ",3,185.00000000000003,5,0,0,,,
2024-03-31 08:06:19,"1 ARMS GUNS",1h 28m,"Deadlift Old Data ",4,185.00000000000003,5,0,0,,,
2024-03-31 08:06:19,"1 ARMS GUNS",1h 28m,"Deadlift Old Data ",5,185.00000000000003,5,0,0,,,
2024-03-31 08:06:19,"1 ARMS GUNS",1h 28m,"Chin Up",1,0.0,8,0,0,"",,
2024-03-31 08:06:19,"1 ARMS GUNS",1h 28m,"Chin Up",2,0.0,8,0,0,,,
2024-03-31 08:06:19,"1 ARMS GUNS",1h 28m,"Chin Up",3,0.0,8,0,0,,,
2024-03-31 08:06:19,"1 ARMS GUNS",1h 28m,"Chin Up",4,0.0,6,0,0,,,
2024-03-31 08:06:19,"1 ARMS GUNS",1h 28m,"Triceps Extension (Cable)",1,30.0,12,0,0,"",,
2024-03-31 08:06:19,"1 ARMS GUNS",1h 28m,"Triceps Extension (Cable)",2,30.0,11,0,0,,,
2024-03-31 08:06:19,"1 ARMS GUNS",1h 28m,"Triceps Extension (Cable)",3,30.0,11,0,0,,,
2024-03-31 08:06:19,"1 ARMS GUNS",1h 28m,"Lateral Raise (Dumbbell)",1,30.0,15,0,0,"",,
2024-03-31 08:06:19,"1 ARMS GUNS",1h 28m,"Lateral Raise (Dumbbell)",2,30.0,15,0,0,,,
2024-03-31 08:06:19,"1 ARMS GUNS",1h 28m,"Lateral Raise (Dumbbell)",3,30.0,12,0,0,,,
2024-03-31 08:06:19,"1 ARMS GUNS",1h 28m,"Reverse Fly (Cable)",1,60.0,13,0,0,"",,
2024-03-31 08:06:19,"1 ARMS GUNS",1h 28m,"Reverse Fly (Cable)",2,70.0,11,0,0,,,
2024-03-31 08:06:19,"1 ARMS GUNS",1h 28m,"Reverse Fly (Cable)",3,60.0,13,0,0,,,
